Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_35_37,VGND,li1,23.2300,108.8000,0.000023
FILLER_35_34,VGND,li1,21.8500,108.8000,0.000024
FILLER_35_31,VGND,li1,20.4700,108.8000,0.000025
FILLER_35_28,VGND,li1,19.0900,108.8000,0.000025
FILLER_35_11,VGND,li1,11.0400,108.8000,0.000028
FILLER_34_309,VGND,li1,147.8900,103.3600,0.000136
FILLER_34_305,VGND,li1,146.5100,103.3600,0.000136
FILLER_34_302,VGND,li1,145.1300,103.3600,0.000136
FILLER_34_299,VGND,li1,143.7500,103.3600,0.000136
FILLER_34_296,VGND,li1,142.3700,103.3600,0.000136
FILLER_34_293,VGND,li1,140.9900,103.3600,0.000136
FILLER_34_290,VGND,li1,139.6100,103.3600,0.000136
FILLER_34_287,VGND,li1,138.2300,103.3600,0.000136
FILLER_34_263,VGND,li1,127.1900,103.3600,0.000135
FILLER_34_253,VGND,li1,122.5900,103.3600,0.000134
FILLER_34_234,VGND,li1,113.6200,103.3600,0.000131
FILLER_34_231,VGND,li1,112.4700,103.3600,0.000130
FILLER_34_228,VGND,li1,111.0900,103.3600,0.000130
FILLER_34_218,VGND,li1,106.4900,103.3600,0.000128
FILLER_34_215,VGND,li1,105.1100,103.3600,0.000126
FILLER_34_212,VGND,li1,103.7300,103.3600,0.000126
FILLER_34_209,VGND,li1,102.3500,103.3600,0.000125
FILLER_34_206,VGND,li1,100.9700,103.3600,0.000125
FILLER_34_203,VGND,li1,99.5900,103.3600,0.000123
FILLER_34_200,VGND,li1,98.2100,103.3600,0.000123
FILLER_34_197,VGND,li1,96.8300,103.3600,0.000122
FILLER_34_195,VGND,li1,95.4500,103.3600,0.000122
FILLER_34_192,VGND,li1,94.5300,103.3600,0.000120
FILLER_34_189,VGND,li1,93.1500,103.3600,0.000120
FILLER_34_186,VGND,li1,91.7700,103.3600,0.000119
FILLER_34_183,VGND,li1,90.3900,103.3600,0.000117
FILLER_34_176,VGND,li1,86.9400,103.3600,0.000115
FILLER_34_173,VGND,li1,85.7900,103.3600,0.000113
FILLER_34_170,VGND,li1,84.4100,103.3600,0.000113
FILLER_34_167,VGND,li1,83.0300,103.3600,0.000111
FILLER_34_158,VGND,li1,78.6600,103.3600,0.000107
FILLER_34_147,VGND,li1,73.8300,103.3600,0.000102
FILLER_34_144,VGND,li1,72.4500,103.3600,0.000100
FILLER_34_141,VGND,li1,71.0700,103.3600,0.000098
FILLER_34_129,VGND,li1,65.5500,103.3600,0.000092
FILLER_34_118,VGND,li1,60.2600,103.3600,0.000085
FILLER_34_115,VGND,li1,59.1100,103.3600,0.000085
FILLER_34_97,VGND,li1,50.6000,103.3600,0.000071
FILLER_34_94,VGND,li1,49.4500,103.3600,0.000071
FILLER_34_83,VGND,li1,43.9300,103.3600,0.000060
FILLER_34_80,VGND,li1,43.0100,103.3600,0.000060
FILLER_34_77,VGND,li1,41.6300,103.3600,0.000056
FILLER_34_74,VGND,li1,40.2500,103.3600,0.000052
FILLER_34_71,VGND,li1,38.8700,103.3600,0.000052
FILLER_34_68,VGND,li1,37.4900,103.3600,0.000047
FILLER_34_65,VGND,li1,36.1100,103.3600,0.000047
FILLER_34_62,VGND,li1,34.7300,103.3600,0.000043
FILLER_34_59,VGND,li1,33.3500,103.3600,0.000039
FILLER_34_56,VGND,li1,31.9700,103.3600,0.000039
FILLER_34_50,VGND,li1,28.7500,103.3600,0.000031
FILLER_34_47,VGND,li1,27.8300,103.3600,0.000031
FILLER_34_44,VGND,li1,26.4500,103.3600,0.000025
FILLER_34_41,VGND,li1,25.0700,103.3600,0.000025
FILLER_34_38,VGND,li1,23.6900,103.3600,0.000026
FILLER_34_35,VGND,li1,22.3100,103.3600,0.000026
FILLER_34_27,VGND,li1,18.1700,103.3600,0.000027
FILLER_34_24,VGND,li1,17.2500,103.3600,0.000027
FILLER_34_21,VGND,li1,15.8700,103.3600,0.000028
FILLER_34_18,VGND,li1,14.4900,103.3600,0.000028
FILLER_33_308,VGND,li1,147.6600,103.3600,0.000136
FILLER_33_305,VGND,li1,146.5100,103.3600,0.000136
FILLER_33_302,VGND,li1,145.1300,103.3600,0.000136
FILLER_33_299,VGND,li1,143.7500,103.3600,0.000136
FILLER_33_296,VGND,li1,142.3700,103.3600,0.000136
FILLER_33_293,VGND,li1,140.9900,103.3600,0.000136
FILLER_33_290,VGND,li1,139.6100,103.3600,0.000136
FILLER_33_287,VGND,li1,138.2300,103.3600,0.000136
FILLER_33_284,VGND,li1,136.8500,103.3600,0.000136
FILLER_33_281,VGND,li1,135.4700,103.3600,0.000136
FILLER_33_277,VGND,li1,133.6300,103.3600,0.000136
FILLER_33_274,VGND,li1,132.2500,103.3600,0.000136
FILLER_33_268,VGND,li1,129.4900,103.3600,0.000135
FILLER_33_265,VGND,li1,128.1100,103.3600,0.000135
FILLER_33_258,VGND,li1,124.4300,103.3600,0.000135
FILLER_33_255,VGND,li1,123.5100,103.3600,0.000134
FILLER_33_252,VGND,li1,122.1300,103.3600,0.000134
FILLER_33_249,VGND,li1,120.7500,103.3600,0.000134
FILLER_33_235,VGND,li1,114.0800,103.3600,0.000131
FILLER_33_223,VGND,li1,108.3300,103.3600,0.000129
FILLER_33_220,VGND,li1,107.4100,103.3600,0.000128
FILLER_33_192,VGND,li1,94.0700,103.3600,0.000120
FILLER_33_189,VGND,li1,93.1500,103.3600,0.000120
FILLER_33_181,VGND,li1,89.2400,103.3600,0.000117
FILLER_33_178,VGND,li1,88.0900,103.3600,0.000115
FILLER_33_167,VGND,li1,82.5700,103.3600,0.000111
FILLER_33_164,VGND,li1,81.6500,103.3600,0.000109
FILLER_33_161,VGND,li1,80.2700,103.3600,0.000107
FILLER_33_158,VGND,li1,78.8900,103.3600,0.000107
FILLER_33_155,VGND,li1,77.5100,103.3600,0.000105
FILLER_33_152,VGND,li1,76.1300,103.3600,0.000105
FILLER_33_149,VGND,li1,74.7500,103.3600,0.000102
FILLER_33_146,VGND,li1,73.3700,103.3600,0.000100
FILLER_33_143,VGND,li1,71.9900,103.3600,0.000100
FILLER_33_140,VGND,li1,70.6100,103.3600,0.000098
FILLER_33_137,VGND,li1,69.2300,103.3600,0.000096
FILLER_33_134,VGND,li1,67.8500,103.3600,0.000096
FILLER_33_126,VGND,li1,64.1700,103.3600,0.000092
FILLER_33_116,VGND,li1,59.1100,103.3600,0.000085
FILLER_33_113,VGND,li1,58.1900,103.3600,0.000082
FILLER_33_111,VGND,li1,56.8100,103.3600,0.000082
FILLER_33_108,VGND,li1,55.8900,103.3600,0.000079
FILLER_33_105,VGND,li1,54.5100,103.3600,0.000079
FILLER_33_76,VGND,li1,40.9400,103.3600,0.000056
FILLER_33_60,VGND,li1,33.8100,103.3600,0.000043
FILLER_33_57,VGND,li1,32.4300,103.3600,0.000039
FILLER_33_37,VGND,li1,23.0000,103.3600,0.000026
FILLER_33_34,VGND,li1,21.8500,103.3600,0.000026
FILLER_33_31,VGND,li1,20.4700,103.3600,0.000026
FILLER_33_28,VGND,li1,19.0900,103.3600,0.000027
FILLER_33_25,VGND,li1,17.7100,103.3600,0.000027
FILLER_33_22,VGND,li1,16.3300,103.3600,0.000027
FILLER_33_19,VGND,li1,14.9500,103.3600,0.000028
FILLER_33_16,VGND,li1,13.5700,103.3600,0.000028
FILLER_32_309,VGND,li1,147.8900,97.9200,0.000199
FILLER_32_305,VGND,li1,146.5100,97.9200,0.000199
FILLER_32_302,VGND,li1,145.1300,97.9200,0.000199
FILLER_32_299,VGND,li1,143.7500,97.9200,0.000199
FILLER_32_296,VGND,li1,142.3700,97.9200,0.000199
FILLER_32_293,VGND,li1,140.9900,97.9200,0.000199
FILLER_32_290,VGND,li1,139.6100,97.9200,0.000198
FILLER_32_287,VGND,li1,138.2300,97.9200,0.000198
FILLER_32_284,VGND,li1,136.8500,97.9200,0.000198
FILLER_32_281,VGND,li1,135.4700,97.9200,0.000198
FILLER_32_278,VGND,li1,134.0900,97.9200,0.000198
FILLER_32_275,VGND,li1,132.7100,97.9200,0.000198
FILLER_32_272,VGND,li1,131.3300,97.9200,0.000198
FILLER_32_259,VGND,li1,125.3500,97.9200,0.000196
FILLER_32_256,VGND,li1,123.9700,97.9200,0.000196
FILLER_32_253,VGND,li1,122.5900,97.9200,0.000195
FILLER_32_251,VGND,li1,121.2100,97.9200,0.000194
FILLER_32_245,VGND,li1,118.4500,97.9200,0.000193
FILLER_32_241,VGND,li1,116.6100,97.9200,0.000192
FILLER_32_238,VGND,li1,115.6900,97.9200,0.000192
FILLER_32_221,VGND,li1,107.8700,97.9200,0.000187
FILLER_32_218,VGND,li1,106.4900,97.9200,0.000185
FILLER_32_215,VGND,li1,105.1100,97.9200,0.000185
FILLER_32_205,VGND,li1,100.0500,97.9200,0.000181
FILLER_32_193,VGND,li1,94.9900,97.9200,0.000176
FILLER_32_190,VGND,li1,93.6100,97.9200,0.000174
FILLER_32_139,VGND,li1,69.6900,97.9200,0.000140
FILLER_32_136,VGND,li1,68.7700,97.9200,0.000140
FILLER_32_133,VGND,li1,67.3900,97.9200,0.000137
FILLER_32_128,VGND,li1,64.6300,97.9200,0.000132
FILLER_32_125,VGND,li1,63.7100,97.9200,0.000128
FILLER_32_122,VGND,li1,62.3300,97.9200,0.000128
FILLER_32_105,VGND,li1,54.2800,97.9200,0.000106
FILLER_32_102,VGND,li1,53.1300,97.9200,0.000106
FILLER_32_81,VGND,li1,43.4700,97.9200,0.000084
FILLER_32_78,VGND,li1,42.0900,97.9200,0.000077
FILLER_32_75,VGND,li1,40.7100,97.9200,0.000077
FILLER_32_72,VGND,li1,39.3300,97.9200,0.000071
FILLER_32_62,VGND,li1,34.7300,97.9200,0.000057
FILLER_32_59,VGND,li1,33.3500,97.9200,0.000057
FILLER_32_56,VGND,li1,31.9700,97.9200,0.000052
FILLER_32_53,VGND,li1,30.5900,97.9200,0.000046
FILLER_32_50,VGND,li1,29.2100,97.9200,0.000046
FILLER_32_47,VGND,li1,27.8300,97.9200,0.000041
FILLER_32_44,VGND,li1,26.4500,97.9200,0.000034
FILLER_32_41,VGND,li1,25.0700,97.9200,0.000034
FILLER_32_38,VGND,li1,23.6900,97.9200,0.000035
FILLER_32_32,VGND,li1,20.4700,97.9200,0.000036
FILLER_32_29,VGND,li1,19.5500,97.9200,0.000037
FILLER_32_27,VGND,li1,18.1700,97.9200,0.000038
FILLER_32_24,VGND,li1,17.2500,97.9200,0.000038
FILLER_31_309,VGND,li1,147.8900,97.9200,0.000199
FILLER_31_306,VGND,li1,146.9700,97.9200,0.000199
FILLER_31_303,VGND,li1,145.5900,97.9200,0.000199
FILLER_31_300,VGND,li1,144.2100,97.9200,0.000199
FILLER_31_263,VGND,li1,126.9600,97.9200,0.000197
FILLER_31_244,VGND,li1,117.9900,97.9200,0.000193
FILLER_31_221,VGND,li1,107.8700,97.9200,0.000187
FILLER_31_218,VGND,li1,106.4900,97.9200,0.000185
FILLER_31_207,VGND,li1,101.4300,97.9200,0.000181
FILLER_31_204,VGND,li1,100.0500,97.9200,0.000181
FILLER_31_201,VGND,li1,98.6700,97.9200,0.000178
FILLER_31_198,VGND,li1,97.2900,97.9200,0.000178
FILLER_31_190,VGND,li1,93.1500,97.9200,0.000174
FILLER_31_187,VGND,li1,92.2300,97.9200,0.000171
FILLER_31_184,VGND,li1,90.8500,97.9200,0.000171
FILLER_31_181,VGND,li1,89.4700,97.9200,0.000168
FILLER_31_178,VGND,li1,88.0900,97.9200,0.000168
FILLER_31_169,VGND,li1,83.7200,97.9200,0.000162
FILLER_31_165,VGND,li1,82.1100,97.9200,0.000159
FILLER_31_162,VGND,li1,80.7300,97.9200,0.000157
FILLER_31_159,VGND,li1,79.3500,97.9200,0.000157
FILLER_31_156,VGND,li1,77.9700,97.9200,0.000154
FILLER_31_113,VGND,li1,57.7300,97.9200,0.000117
FILLER_31_110,VGND,li1,56.5800,97.9200,0.000112
FILLER_31_107,VGND,li1,55.4300,97.9200,0.000112
FILLER_31_95,VGND,li1,49.9100,97.9200,0.000100
FILLER_31_76,VGND,li1,40.7100,97.9200,0.000077
FILLER_31_73,VGND,li1,39.7900,97.9200,0.000071
FILLER_31_70,VGND,li1,38.4100,97.9200,0.000071
FILLER_31_57,VGND,li1,31.9700,97.9200,0.000052
FILLER_31_46,VGND,li1,27.3700,97.9200,0.000041
FILLER_31_43,VGND,li1,25.9900,97.9200,0.000034
FILLER_31_40,VGND,li1,24.6100,97.9200,0.000035
FILLER_31_35,VGND,li1,22.0800,97.9200,0.000036
FILLER_31_32,VGND,li1,20.9300,97.9200,0.000036
FILLER_31_29,VGND,li1,19.5500,97.9200,0.000037
FILLER_31_11,VGND,li1,11.2700,97.9200,0.000040
FILLER_30_309,VGND,li1,147.8900,92.4800,0.000264
FILLER_30_298,VGND,li1,142.8300,92.4800,0.000263
FILLER_30_271,VGND,li1,130.8700,92.4800,0.000258
FILLER_30_262,VGND,li1,126.2700,92.4800,0.000255
FILLER_30_259,VGND,li1,125.3500,92.4800,0.000255
FILLER_30_256,VGND,li1,123.9700,92.4800,0.000253
FILLER_30_253,VGND,li1,122.5900,92.4800,0.000253
FILLER_30_197,VGND,li1,96.8300,92.4800,0.000225
FILLER_30_194,VGND,li1,95.2200,92.4800,0.000221
FILLER_30_180,VGND,li1,88.7800,92.4800,0.000211
FILLER_30_170,VGND,li1,83.9500,92.4800,0.000200
FILLER_30_150,VGND,li1,75.2100,92.4800,0.000184
FILLER_30_147,VGND,li1,73.8300,92.4800,0.000180
FILLER_30_144,VGND,li1,72.4500,92.4800,0.000174
FILLER_30_141,VGND,li1,71.0700,92.4800,0.000174
FILLER_30_138,VGND,li1,69.4600,92.4800,0.000170
FILLER_30_129,VGND,li1,65.0900,92.4800,0.000160
FILLER_30_123,VGND,li1,62.3300,92.4800,0.000153
FILLER_30_112,VGND,li1,57.5000,92.4800,0.000136
FILLER_30_85,VGND,li1,45.0800,92.4800,0.000102
FILLER_30_82,VGND,li1,43.7000,92.4800,0.000096
FILLER_30_79,VGND,li1,42.5500,92.4800,0.000096
FILLER_30_76,VGND,li1,41.1700,92.4800,0.000089
FILLER_30_73,VGND,li1,39.7900,92.4800,0.000083
FILLER_30_70,VGND,li1,38.4100,92.4800,0.000083
FILLER_30_67,VGND,li1,37.0300,92.4800,0.000078
FILLER_30_55,VGND,li1,31.5100,92.4800,0.000061
FILLER_30_52,VGND,li1,30.1300,92.4800,0.000056
FILLER_30_49,VGND,li1,28.7500,92.4800,0.000048
FILLER_30_46,VGND,li1,27.3700,92.4800,0.000048
FILLER_30_43,VGND,li1,25.9900,92.4800,0.000041
FILLER_30_32,VGND,li1,20.7000,92.4800,0.000044
FILLER_30_29,VGND,li1,19.5500,92.4800,0.000046
FILLER_30_27,VGND,li1,18.1700,92.4800,0.000047
FILLER_30_21,VGND,li1,15.4100,92.4800,0.000049
FILLER_30_18,VGND,li1,14.4900,92.4800,0.000049
FILLER_30_3,VGND,li1,7.1300,92.4800,0.000051
FILLER_29_308,VGND,li1,147.6600,92.4800,0.000264
FILLER_29_284,VGND,li1,136.6200,92.4800,0.000261
FILLER_29_281,VGND,li1,135.4700,92.4800,0.000260
FILLER_29_279,VGND,li1,134.0900,92.4800,0.000259
FILLER_29_276,VGND,li1,133.1700,92.4800,0.000259
FILLER_29_273,VGND,li1,131.7900,92.4800,0.000258
FILLER_29_257,VGND,li1,124.2000,92.4800,0.000253
FILLER_29_254,VGND,li1,123.0500,92.4800,0.000253
FILLER_29_251,VGND,li1,121.6700,92.4800,0.000251
FILLER_29_248,VGND,li1,120.2900,92.4800,0.000251
FILLER_29_245,VGND,li1,118.9100,92.4800,0.000250
FILLER_29_236,VGND,li1,114.3100,92.4800,0.000247
FILLER_29_225,VGND,li1,109.4800,92.4800,0.000242
FILLER_29_223,VGND,li1,108.3300,92.4800,0.000240
FILLER_29_220,VGND,li1,107.4100,92.4800,0.000240
FILLER_29_200,VGND,li1,97.7500,92.4800,0.000225
FILLER_29_197,VGND,li1,96.8300,92.4800,0.000225
FILLER_29_188,VGND,li1,92.2300,92.4800,0.000216
FILLER_29_185,VGND,li1,91.3100,92.4800,0.000216
FILLER_29_182,VGND,li1,89.9300,92.4800,0.000211
FILLER_29_169,VGND,li1,83.4900,92.4800,0.000200
FILLER_29_167,VGND,li1,82.5700,92.4800,0.000200
FILLER_29_164,VGND,li1,81.6500,92.4800,0.000195
FILLER_29_161,VGND,li1,80.2700,92.4800,0.000195
FILLER_29_140,VGND,li1,70.6100,92.4800,0.000170
FILLER_29_137,VGND,li1,69.2300,92.4800,0.000170
FILLER_29_134,VGND,li1,67.8500,92.4800,0.000165
FILLER_29_131,VGND,li1,66.4700,92.4800,0.000160
FILLER_29_128,VGND,li1,65.0900,92.4800,0.000160
FILLER_29_113,VGND,li1,57.9600,92.4800,0.000141
FILLER_29_89,VGND,li1,46.9200,92.4800,0.000110
FILLER_29_86,VGND,li1,45.7700,92.4800,0.000102
FILLER_29_83,VGND,li1,44.3900,92.4800,0.000102
FILLER_29_80,VGND,li1,43.0100,92.4800,0.000096
FILLER_29_77,VGND,li1,41.6300,92.4800,0.000089
FILLER_29_74,VGND,li1,40.2500,92.4800,0.000089
FILLER_29_71,VGND,li1,38.8700,92.4800,0.000083
FILLER_29_63,VGND,li1,34.7300,92.4800,0.000069
FILLER_29_60,VGND,li1,33.8100,92.4800,0.000069
FILLER_29_57,VGND,li1,32.4300,92.4800,0.000061
FILLER_29_54,VGND,li1,30.8200,92.4800,0.000056
FILLER_29_51,VGND,li1,29.6700,92.4800,0.000056
FILLER_29_48,VGND,li1,28.2900,92.4800,0.000048
FILLER_29_37,VGND,li1,23.2300,92.4800,0.000043
FILLER_29_24,VGND,li1,16.7900,92.4800,0.000047
FILLER_28_309,VGND,li1,147.8900,87.0400,0.000350
FILLER_28_307,VGND,li1,146.9700,87.0400,0.000350
FILLER_28_293,VGND,li1,140.7600,87.0400,0.000348
FILLER_28_272,VGND,li1,130.8700,87.0400,0.000343
FILLER_28_246,VGND,li1,119.1400,87.0400,0.000330
FILLER_28_243,VGND,li1,117.9900,87.0400,0.000330
FILLER_28_234,VGND,li1,113.8500,87.0400,0.000324
FILLER_28_208,VGND,li1,101.6600,87.0400,0.000297
FILLER_28_205,VGND,li1,100.5100,87.0400,0.000297
FILLER_28_176,VGND,li1,86.9400,87.0400,0.000263
FILLER_28_169,VGND,li1,83.4900,87.0400,0.000249
FILLER_28_166,VGND,li1,82.5700,87.0400,0.000249
FILLER_28_157,VGND,li1,78.2000,87.0400,0.000233
FILLER_28_154,VGND,li1,77.0500,87.0400,0.000233
FILLER_28_151,VGND,li1,75.6700,87.0400,0.000225
FILLER_28_148,VGND,li1,74.2900,87.0400,0.000225
FILLER_28_138,VGND,li1,69.4600,87.0400,0.000207
FILLER_28_128,VGND,li1,64.6300,87.0400,0.000191
FILLER_28_125,VGND,li1,63.7100,87.0400,0.000191
FILLER_28_122,VGND,li1,62.3300,87.0400,0.000185
FILLER_28_110,VGND,li1,56.8100,87.0400,0.000168
FILLER_28_107,VGND,li1,55.4300,87.0400,0.000160
FILLER_28_97,VGND,li1,50.3700,87.0400,0.000145
FILLER_28_94,VGND,li1,49.4500,87.0400,0.000137
FILLER_28_91,VGND,li1,48.0700,87.0400,0.000137
FILLER_28_88,VGND,li1,46.6900,87.0400,0.000128
FILLER_28_85,VGND,li1,45.3100,87.0400,0.000128
FILLER_28_83,VGND,li1,43.9300,87.0400,0.000119
FILLER_28_80,VGND,li1,43.0100,87.0400,0.000119
FILLER_28_64,VGND,li1,35.1900,87.0400,0.000089
FILLER_28_61,VGND,li1,34.2700,87.0400,0.000081
FILLER_28_58,VGND,li1,32.8900,87.0400,0.000081
FILLER_28_55,VGND,li1,31.5100,87.0400,0.000074
FILLER_28_47,VGND,li1,27.3700,87.0400,0.000057
FILLER_28_44,VGND,li1,26.4500,87.0400,0.000057
FILLER_28_29,VGND,li1,19.0900,87.0400,0.000054
FILLER_28_15,VGND,li1,12.6500,87.0400,0.000059
FILLER_27_291,VGND,li1,139.8400,87.0400,0.000348
FILLER_27_270,VGND,li1,129.9500,87.0400,0.000342
FILLER_27_267,VGND,li1,129.0300,87.0400,0.000342
FILLER_27_264,VGND,li1,127.6500,87.0400,0.000340
FILLER_27_261,VGND,li1,126.2700,87.0400,0.000340
FILLER_27_225,VGND,li1,109.4800,87.0400,0.000315
FILLER_27_211,VGND,li1,102.8100,87.0400,0.000302
FILLER_27_208,VGND,li1,101.8900,87.0400,0.000297
FILLER_27_205,VGND,li1,100.5100,87.0400,0.000297
FILLER_27_189,VGND,li1,93.1500,87.0400,0.000279
FILLER_27_169,VGND,li1,83.7200,87.0400,0.000249
FILLER_27_165,VGND,li1,82.1100,87.0400,0.000249
FILLER_27_154,VGND,li1,76.8200,87.0400,0.000233
FILLER_27_151,VGND,li1,75.6700,87.0400,0.000225
FILLER_27_148,VGND,li1,74.2900,87.0400,0.000225
FILLER_27_145,VGND,li1,72.9100,87.0400,0.000216
FILLER_27_142,VGND,li1,71.5300,87.0400,0.000216
FILLER_27_139,VGND,li1,70.1500,87.0400,0.000207
FILLER_27_136,VGND,li1,68.7700,87.0400,0.000207
FILLER_27_133,VGND,li1,67.3900,87.0400,0.000198
FILLER_27_130,VGND,li1,66.0100,87.0400,0.000198
FILLER_27_127,VGND,li1,64.6300,87.0400,0.000191
FILLER_27_116,VGND,li1,59.3400,87.0400,0.000176
FILLER_27_113,VGND,li1,58.1900,87.0400,0.000168
FILLER_27_111,VGND,li1,56.8100,87.0400,0.000168
FILLER_27_108,VGND,li1,55.8900,87.0400,0.000160
FILLER_27_105,VGND,li1,54.5100,87.0400,0.000160
FILLER_27_102,VGND,li1,53.1300,87.0400,0.000153
FILLER_27_99,VGND,li1,51.7500,87.0400,0.000145
FILLER_27_96,VGND,li1,50.3700,87.0400,0.000145
FILLER_27_77,VGND,li1,41.1700,87.0400,0.000109
FILLER_27_74,VGND,li1,40.2500,87.0400,0.000109
FILLER_27_71,VGND,li1,38.8700,87.0400,0.000098
FILLER_27_54,VGND,li1,30.8200,87.0400,0.000074
FILLER_27_40,VGND,li1,24.3800,87.0400,0.000049
FILLER_27_37,VGND,li1,23.2300,87.0400,0.000052
FILLER_27_34,VGND,li1,21.8500,87.0400,0.000052
FILLER_27_19,VGND,li1,14.7200,87.0400,0.000057
FILLER_26_309,VGND,li1,147.8900,81.6000,0.000266
FILLER_26_307,VGND,li1,146.9700,81.6000,0.000266
FILLER_26_275,VGND,li1,132.4800,81.6000,0.000259
FILLER_26_272,VGND,li1,131.3300,81.6000,0.000259
FILLER_26_262,VGND,li1,126.7300,81.6000,0.000255
FILLER_26_249,VGND,li1,120.7500,81.6000,0.000249
FILLER_26_241,VGND,li1,116.6100,81.6000,0.000245
FILLER_26_238,VGND,li1,115.6900,81.6000,0.000245
FILLER_26_229,VGND,li1,111.5500,81.6000,0.000240
FILLER_26_219,VGND,li1,106.4900,81.6000,0.000235
FILLER_26_216,VGND,li1,105.5700,81.6000,0.000232
FILLER_26_213,VGND,li1,104.1900,81.6000,0.000232
FILLER_26_205,VGND,li1,100.0500,81.6000,0.000226
FILLER_26_194,VGND,li1,95.2200,81.6000,0.000219
FILLER_26_171,VGND,li1,84.6400,81.6000,0.000199
FILLER_26_161,VGND,li1,80.0400,81.6000,0.000190
FILLER_26_150,VGND,li1,74.9800,81.6000,0.000175
FILLER_26_147,VGND,li1,73.8300,81.6000,0.000175
FILLER_26_144,VGND,li1,72.4500,81.6000,0.000168
FILLER_26_141,VGND,li1,71.0700,81.6000,0.000168
FILLER_26_139,VGND,li1,69.6900,81.6000,0.000163
FILLER_26_136,VGND,li1,68.7700,81.6000,0.000163
FILLER_26_133,VGND,li1,67.3900,81.6000,0.000156
FILLER_26_130,VGND,li1,66.0100,81.6000,0.000156
FILLER_26_127,VGND,li1,64.6300,81.6000,0.000149
FILLER_26_124,VGND,li1,63.2500,81.6000,0.000149
FILLER_26_112,VGND,li1,57.7300,81.6000,0.000134
FILLER_26_109,VGND,li1,56.3500,81.6000,0.000128
FILLER_26_106,VGND,li1,54.9700,81.6000,0.000128
FILLER_26_94,VGND,li1,49.4500,81.6000,0.000109
FILLER_26_91,VGND,li1,48.0700,81.6000,0.000109
FILLER_26_88,VGND,li1,46.6900,81.6000,0.000101
FILLER_26_85,VGND,li1,45.3100,81.6000,0.000101
FILLER_26_83,VGND,li1,43.9300,81.6000,0.000095
FILLER_26_80,VGND,li1,43.0100,81.6000,0.000095
FILLER_26_77,VGND,li1,41.6300,81.6000,0.000087
FILLER_26_74,VGND,li1,40.2500,81.6000,0.000087
FILLER_26_71,VGND,li1,38.8700,81.6000,0.000079
FILLER_26_68,VGND,li1,37.4900,81.6000,0.000079
FILLER_26_65,VGND,li1,36.1100,81.6000,0.000071
FILLER_26_62,VGND,li1,34.7300,81.6000,0.000071
FILLER_26_52,VGND,li1,30.1300,81.6000,0.000058
FILLER_26_49,VGND,li1,28.7500,81.6000,0.000051
FILLER_26_46,VGND,li1,27.3700,81.6000,0.000046
FILLER_26_43,VGND,li1,25.9900,81.6000,0.000046
FILLER_26_40,VGND,li1,24.6100,81.6000,0.000040
FILLER_26_37,VGND,li1,23.2300,81.6000,0.000042
FILLER_26_34,VGND,li1,21.8500,81.6000,0.000042
FILLER_25_307,VGND,li1,147.4300,81.6000,0.000266
FILLER_25_275,VGND,li1,132.2500,81.6000,0.000259
FILLER_25_268,VGND,li1,129.2600,81.6000,0.000257
FILLER_25_265,VGND,li1,128.1100,81.6000,0.000255
FILLER_25_262,VGND,li1,126.7300,81.6000,0.000255
FILLER_25_259,VGND,li1,125.3500,81.6000,0.000253
FILLER_25_249,VGND,li1,120.5200,81.6000,0.000249
FILLER_25_246,VGND,li1,119.3700,81.6000,0.000247
FILLER_25_243,VGND,li1,117.9900,81.6000,0.000247
FILLER_25_240,VGND,li1,116.6100,81.6000,0.000245
FILLER_25_237,VGND,li1,115.2300,81.6000,0.000242
FILLER_25_234,VGND,li1,113.8500,81.6000,0.000242
FILLER_25_231,VGND,li1,112.4700,81.6000,0.000240
FILLER_25_228,VGND,li1,111.0900,81.6000,0.000240
FILLER_25_225,VGND,li1,109.7100,81.6000,0.000237
FILLER_25_209,VGND,li1,102.3500,81.6000,0.000229
FILLER_25_206,VGND,li1,100.9700,81.6000,0.000226
FILLER_25_196,VGND,li1,95.9100,81.6000,0.000219
FILLER_25_190,VGND,li1,93.1500,81.6000,0.000216
FILLER_25_172,VGND,li1,84.8700,81.6000,0.000199
FILLER_25_169,VGND,li1,83.9500,81.6000,0.000195
FILLER_25_156,VGND,li1,77.9700,81.6000,0.000184
FILLER_25_134,VGND,li1,67.6200,81.6000,0.000156
FILLER_25_131,VGND,li1,66.4700,81.6000,0.000156
FILLER_25_109,VGND,li1,56.3500,81.6000,0.000128
FILLER_25_106,VGND,li1,54.9700,81.6000,0.000128
FILLER_25_95,VGND,li1,49.6800,81.6000,0.000109
FILLER_25_75,VGND,li1,40.4800,81.6000,0.000087
FILLER_25_63,VGND,li1,35.1900,81.6000,0.000071
FILLER_25_60,VGND,li1,33.8100,81.6000,0.000065
FILLER_25_57,VGND,li1,32.4300,81.6000,0.000065
FILLER_25_55,VGND,li1,31.0500,81.6000,0.000058
FILLER_25_52,VGND,li1,30.1300,81.6000,0.000058
FILLER_25_42,VGND,li1,25.5300,81.6000,0.000040
FILLER_25_39,VGND,li1,24.1500,81.6000,0.000040
FILLER_25_36,VGND,li1,22.7700,81.6000,0.000042
FILLER_25_30,VGND,li1,19.5500,81.6000,0.000045
FILLER_25_27,VGND,li1,18.6300,81.6000,0.000047
FILLER_25_3,VGND,li1,7.3600,81.6000,0.000053
